place_id,name,formatted_address,lat,lng,types,rating,price_level
ChIJV6rUTesTdkgRgp5jaG42qfQ,SKSST - Shree Kutch Satsang Swaminarayan Temple,"Westfield Ln, Harrow HA3 9EA, United Kingdom",51.5878036,-0.3016419,hindu_temple,4.8,0
ChIJB34mCcwIdkgR9s8Lk_Et4hE,Enfield Nagapooshani Ambaal Temple,"61-65 Church Ln, London N9 9PZ, United Kingdom",51.6278993,-0.0655895,hindu_temple,4.7,0
ChIJqSTbefgFdkgR7LPspukVOSU,Surya ji ®️Astrology & Psychic Readings in London *Love Spells Caster ♥️Spiritual Healing 🔮 Black Magic Remove 📿,"426 Brixton Rd, London SW9 7AY, United Kingdom",51.4639861,-0.1147378,hindu_temple,0,0
ChIJFQxNmmim2EcRvM0hGCc-Las,Shree Sanatan Dharm Mandal,"3-9 Norman Rd, Ilford IG1 2NH, United Kingdom",51.5462549,0.0759995,hindu_temple,4,0
ChIJ3fpaKq2n2EcRSZOymsNdD_A,Saiva Munnetta Sangam UK,"2 Salisbury Rd, London E12 6AB, United Kingdom",51.5493982,0.045435,hindu_temple,4.8,0
ChIJYaAnuk7Y2EcRvFErMKSPCPA,"BAPS Shri Swaminarayan Mandir, Southend-on-Sea","190 Queensway, Southend-on-Sea SS1 2LU, United Kingdom",51.5399385,0.7166524999999999,hindu_temple,4.9,0
ChIJOdm_1GWh2EcR-qqwZKDKmKU,"BAPS Shri Swaminarayan Mandir, Chigwell","Mandir Ln, Chigwell IG7 6ED, United Kingdom",51.6274052,0.08461289999999999,hindu_temple,4.9,0
ChIJk-z1XUym2EcRQkQLodmJDTA,"Shirdi Sai Baba - London, East Ham","298 High St N, London E12 6SA, United Kingdom",51.54236299999999,0.050449,hindu_temple,4.9,0
ChIJvw84_DMSdkgRhbsGl4kYosw,London Nadarajar Temple,"3C Ranelagh Rd, Wembley HA0 4TW, United Kingdom",51.5516626,-0.2999908,hindu_temple,4.7,0
ChIJC9BZCzIKdkgRv67Lj1RJHgU,Sri Raja Rajeswari Amman Temple,"4 Dell Ln, Stoneleigh, Epsom KT17 2NE, United Kingdom",51.3617941,-0.2450392,hindu_temple,4.7,0
ChIJk-7oZ4-m2EcR2BXhBx5jDwA,Sri Selva Vinayagar Temple,"303 Ley St, Ilford IG1 4BN, United Kingdom",51.5636879,0.0816418,hindu_temple,4.8,0
ChIJE8QR-_AadkgRGoUUChYRkxM,The Hindu Centre,"39 Grafton Terrace, London NW5 4HY, United Kingdom",51.5496104,-0.1553529,hindu_temple,4.6,0
ChIJMdzU6xwJdkgRElcRuNsw7DE,Sri Thiruthanigai Vale Murugan Temple,"Systems House, 255 Burlington Rd, New Malden KT3 4NE, United Kingdom",51.4006577,-0.2383835,hindu_temple,4.5,0
ChIJe_1T32Gm2EcR3ypb8HfI7Bo,VHP Ilford Hindu Centre,"43 Cleveland Rd, Ilford IG1 1EE, United Kingdom",51.55652,0.0742163,hindu_temple,4.7,0
ChIJccmizXgTdkgRCEXT11lqmsw,The International Siddhashram Shakti Center,"22 Palmerston Rd, Harrow HA3 7RR, United Kingdom",51.5936207,-0.3337879,hindu_temple,4.3,0
ChIJ2yvEKHwFdkgR8Px0cxITwFg,Gungan Gamers,"42 Parkthorne Rd, London SW12 0JW, United Kingdom",51.4464204,-0.1332223,hindu_temple,0,0
