place_id,name,formatted_address,lat,lng,types,rating,price_level
ChIJqcEklOYBdkgRUAuKYRRGhok,Ravensbourne,"Beckenham BR3 5HE, United Kingdom",51.4142642,-0.007812699999999999,,4.2,0
ChIJp50Yynmp2EcR3ZCHlTQRSug,Mottingham,"SE12 O J5, London, United Kingdom",51.4401912,0.0498385,,3.7,0
ChIJYWxV83Wr2EcRa9844U4N-BM,Petts Wood,"Petts Wood, Orpington BR5 1DH, United Kingdom",51.3886523,0.07451859999999999,,3.7,0
ChIJzdGWdJUBdkgRMTBkPjgjbc4,Beckenham Junction,"Station Approach, Beckenham BR3 1HY, United Kingdom",51.4109433,-0.0256833,,3.8,0
ChIJ4S_cTHUCdkgR9JJDARktWg8,Hither Green,"London SE13 6SN, United Kingdom",51.4519061,-0.0007435,,4.1,0
ChIJb-FuOY8BdkgRL52vpAY3owA,Lower Sydenham,"London SE26 5FN, United Kingdom",51.4247348,-0.0334352,,3.6,0
ChIJK-z-6WsCdkgR26tcoPduEo4,Ladywell,"Railway Terrace, London SE13 7XB, United Kingdom",51.45620479999999,-0.019245,,3.8,0
ChIJJ6u8lXABdkgRFobVdYiWHvE,Penge East,"London SE26 5PE, United Kingdom",51.4192771,-0.0542869,,4,0
ChIJcb40PTUCdkgRlNQvOoSar98,Honor Oak Park,"Honor Oak Park, Honor Oak, London SE23 1EB, United Kingdom",51.44983939999999,-0.0456627,,4.3,0
ChIJ3Q_nlpQGdkgRrL4UFVURetA,Norbury,"London Rd, Norbury, London SW16 4EJ, United Kingdom",51.4119797,-0.1229958,,3.6,0
ChIJNa8hwogGdkgRm609dxMlvcs,Streatham Common,"London SW16 5TF, United Kingdom",51.4187064,-0.1360554,,3.5,0
ChIJy2I1-kIGdkgRXKRk8QA1TSU,Mitcham Eastfields,"Mitcham CR4 2ND, United Kingdom",51.4078982,-0.1545758,,4,0
ChIJ3_GgeW0GdkgRvGKkXK21NPk,Tooting,"London Rd, London SW17 9JR, United Kingdom",51.41986989999999,-0.16136,,3.6,0
ChIJK4IBC0wGdkgROtUdE5jurV0,Mitcham Junction,"Mitcham CR4 4HN, United Kingdom",51.3930336,-0.1576835,,4.3,0
ChIJCQZ_5dEGdkgRN9aLDCjaYhA,Thornton Heath,"Thornton Heath CR7 8SR, United Kingdom",51.3985835,-0.1000937,,3.3,0
ChIJxfQIKjAHdkgRvHf2XZb_PIE,West Croydon,"London Rd, Croydon CR0 2TA, United Kingdom",51.378408,-0.1027529,,3.7,0
ChIJ38Sk1ysBdkgRBU7cvD6Ek84,Selhurst,"London SE25 6LH, United Kingdom",51.3919791,-0.0879403,,3.8,0
