place_id,name,formatted_address,lat,lng,types,rating,price_level
ChIJjb5P89sEdkgR6gnY-YukPug,St. James's Park,"London SW1H 0BB, United Kingdom",51.499479,-0.1337107,,4.4,0
ChIJE3kh8rkCdkgRNxyWv6yt-gk,Canary Wharf,"London E14 5LL, United Kingdom",51.5034523,-0.0177002,,4.6,0
ChIJayF2QByo2EcRSuCXjXlEYLU,North Greenwich Station,"5 Millennium Way, London SE10 0PH, United Kingdom",51.50024519999999,0.0035842,,4.3,0
ChIJxx7AWksDdkgRU7ET2gD2t1c,Aldgate,"Aldgate High St, London EC3N 1AH, United Kingdom",51.5141643,-0.0755189,,3.9,0
ChIJYRsYAUwDdkgRWD9yGC0gqek,Tower Hill,"London EC3N 4DJ, United Kingdom",51.5101178,-0.07666089999999999,,4.4,0
ChIJ_09VT1QDdkgRyPwk2CL0uSU,Cannon Street,"Cannon St, London EC4N 6AP, United Kingdom",51.5110809,-0.0903503,,4.2,0
ChIJw6LfxVMDdkgR4vqI2PwF66w,Monument,"King William St, London EC4R 9AA, United Kingdom",51.51097310000001,-0.0865831,,4.3,0
ChIJTUEYl1QDdkgRYE1YHRnIiFY,Bank,"Princes St, London EC3V 3LA, United Kingdom",51.513388,-0.0889145,,3.8,0
ChIJY4NJHVAddkgR6WslRHzxng0,Bromley-by-Bow,"Blackwall Tunnel Northern Approach, London E3 3JJ, United Kingdom",51.5248722,-0.0116202,,3.6,0
ChIJvcw1tKYIdkgRfgoI9Gm4WL8,South Wimbledon,"High St, London SW19 3DB, United Kingdom",51.4153355,-0.1921526,,4,0
ChIJl0EIoZsIdkgRS4Y7Qo61xyo,Morden,"London Rd, Morden SM4 5AZ, United Kingdom",51.402248,-0.1947068,,3.8,0
ChIJd0BQQLcIdkgRUtS-xdwgoU4,Wimbledon,"The Broadway, London SW19 7NL, United Kingdom",51.4213546,-0.206649,,4.3,0
ChIJq1-bi00PdkgRfTiGPlqg5-4,Wimbledon Park,"Arthur Rd, London SW19 8AB, United Kingdom",51.43454879999999,-0.1995827,,4.2,0
ChIJ0bLwlEYPdkgRa2uG9BtMZ88,Southfields,"Wimbledon Park Rd, London SW18 5RJ, United Kingdom",51.4450087,-0.2065149,,4.3,0
