place_id,name,formatted_address,lat,lng,types,rating,price_level
ChIJVwzTNLICdkgRvq0NqUH5IsY,Poplar Fire Station,"168 E India Dock Rd, London E14 0BP, United Kingdom",51.510938,-0.014634,fire_station,4.6,0
ChIJsZUu3XKp2EcR0nor8n3Fcsk,Eltham Fire Station,"226 Eltham High St, London SE9 1BA, United Kingdom",51.450696,0.05939079999999999,fire_station,4.8,0
ChIJG5BG1SsMdkgRnebCReI86Bc,Richmond (H42) Fire Station,"Fire Station, 323 Lower Richmond Rd, Richmond TW9 4PN, United Kingdom",51.46741240000001,-0.2849489,fire_station,5,0
ChIJoyCnho4bdkgRDZ2p6wop9lQ,Kentish Town fire station,"20 Highgate Rd, London NW5 1NT, United Kingdom",51.5527179,-0.1417484,fire_station,0,0
ChIJwUWZlwCs2EcREHgDb25JGKU,Sidcup Fire Station,"156 Main Rd, Sidcup DA14 6NZ, United Kingdom",51.4270724,0.09457549999999999,fire_station,0,0
ChIJsfNmJc6h2EcRxAywCJH9Feg,Woodford Fire Station,"2 Snakes Ln W, Woodford, London, Woodford Green IG8 0BS, United Kingdom",51.609445,0.0241362,fire_station,0,0
ChIJE1PFOr0BdkgR6WHSgGX1L1o,Beckenham Fire Station,"8 Beckenham Rd, Beckenham BR3 4LR, United Kingdom",51.40805839999999,-0.0341093,fire_station,5,0
ChIJ_yDaLY6n2EcRI3KPygTMmmM,Stratford Fire Station,"117 Romford Rd, London E15 4EH, United Kingdom",51.5436364,0.0111471,fire_station,4.3,0
ChIJDQ4rvS-m2EcRwxba4wN_hvk,East Ham Fire Station,"210 High St S, London E6 3RS, United Kingdom",51.52351669999999,0.0570995,fire_station,5,0
ChIJm8_YxQgUdkgRlyU2p-r7aWI,Stanmore Fire Station,"650 Honeypot Ln, Stanmore HA7 1JS, United Kingdom",51.6036014,-0.297584,fire_station,5,0
ChIJ_d2t75sddkgRNJuNnnFOrwM,Leyton Fire Station,"106 Church Rd, London E10 5HG, United Kingdom",51.5632668,-0.0165963,fire_station,4.8,0
ChIJZwFOTOKk2EcROIPlUBWNViA,Dagenham (F41) Fire Station,"70 Rainham Rd N, Dagenham RM10 7ES, United Kingdom",51.5591631,0.1569482,fire_station,4.2,0
ChIJc4f5qd-12EcRgS5741WqxJ0,Kent Fire and Rescue Service Thames Side Fire Station,"Coldharbour Rd, Northfleet, Gravesend DA11 8NT, United Kingdom",51.4251196,0.3533485,fire_station,5,0
ChIJFWD63pdL30cRVkkaQnPDHb8,Kent Fire & Rescue Service,"60-62 Western Rd, Borough Green, Sevenoaks TN15 8AQ, United Kingdom",51.292721,0.303302,fire_station,5,0
ChIJOZ4Wq5QRdkgRYjB9XYOHzzI,Park Royal Fire Station,"15 Waxlow Rd, London NW10 7NU, United Kingdom",51.535762,-0.2647323,fire_station,4.1,0
ChIJqZgPyi0DdkgRLMJ4ByHQRb4,Lfb,"290 Cable St, London E1 0BX, United Kingdom",51.5109901,-0.056056,fire_station,0,0
ChIJxX8EL2gRdkgR26l4F8DFk98,A40 Hendon Fire Station,"91 The Burroughs, London NW4 4BL, United Kingdom",51.5888631,-0.2286153,fire_station,5,0
ChIJ4VJihgYOdkgRTY-Ltf_tIrk,Acton Fire Station,"27 Gunnersbury Ln, London W3 8EA, United Kingdom",51.50708119999999,-0.2769993,fire_station,5,0
ChIJl64Tkzio2EcRGY1KpXu9fnY,East Greenwich Fire Station,"325 Woolwich Rd, London SE7 7RF, United Kingdom",51.48703099999999,0.0222947,fire_station,5,0
ChIJ7XGkz2gPdkgRtVQhxT0GuLs,Wandsworth (H33) Fire Station,"45 West Hill, London SW18 1RL, United Kingdom",51.4565061,-0.2014729,fire_station,5,0
ChIJgZGxoukedkgRWyyGjlYpIHY,A34 Edmonton Fire Station,"99 Church St, London N9 9AA, United Kingdom",51.6272163,-0.0690759,fire_station,4,0
ChIJNQK_bGdydkgRHzRb_Q9a8jk,Hayes Fire Station,"65 Shepiston Ln, Hayes UB3 1LL, United Kingdom",51.4944517,-0.4316858,fire_station,4.7,0
ChIJC3vAp4kNdkgRRjKAJEs4itU,Ealing Fire Station,"60-64 Uxbridge Rd, London W13 8RA, United Kingdom",51.5120371,-0.3138825,fire_station,4.8,0
ChIJW0xWtrJI30cRTCsOFuyjohE,Southborough Fire Station,"London Rd, Tunbridge Wells TN4 0BB, United Kingdom",51.1540615,0.2607985,fire_station,4.5,0
ChIJV5pYQ5ELdkgRNMrdKgTmEBg,Surbiton Fire Station,"31 Ewell Rd, Surbiton KT6 6AF, United Kingdom",51.3924189,-0.2980035,fire_station,5,0
ChIJ0Z2zZGwWdkgREHU9N6lzQck,Borehamwood Fire Station,"55 Elstree Way, Borehamwood WD6 1JP, United Kingdom",51.6590453,-0.2667167,fire_station,5,0
ChIJzVGAmg9V30cRV3mLpHwLcHU,Biggin Hill Fire Station,"8 Kingsmead, Biggin Hill, Westerham TN16 3UB, United Kingdom",51.31364869999999,0.0340791,fire_station,5,0
ChIJw_zpAh0NdkgR-IAwuHF_4Os,Heston and Isleworth Fire Station,"520 London Rd, Isleworth TW7 4HR, United Kingdom",51.4749688,-0.3432177,fire_station,5,0
ChIJCe2B-zD2dUgRfGTR327IHnY,West Sussex Fire & Rescue Service,"London Road, East Grinstead RH19 1HA, United Kingdom",51.129448,-0.0150014,fire_station,3.8,0
ChIJ2ciEebYLdkgRRL9yFOgsUZs,H41 Kingston Fire Station,"390 Richmond Rd, Kingston upon Thames KT2 5PR, United Kingdom",51.42936049999999,-0.3066258,fire_station,0,0
ChIJTfwBUwUJdkgR6e1ZWNkUS0o,New Malden (H40) Fire Station,"180 Burlington Rd, New Malden KT3 4RW, United Kingdom",51.3990879,-0.2454356,fire_station,4.8,0
ChIJg_07sAlwdkgRH4mgYVoY0LM,Langley Fire Station 18,"London Road, Berkshire, Slough, Langley SL3 7HS, United Kingdom",51.5000323,-0.5638554,fire_station,5,0
ChIJq6oZ35cEdkgRW1197MX31MI,Fire Damage Helpline,"68 Walcot Square, London SE11 4TZ, United Kingdom",51.4938029,-0.1073384,fire_station,0,0
ChIJ9_zaRQmm2EcRiSdfQ7xYlk4,Barking Fire Station,"Alfreds Way, Barking IG11 0BB, United Kingdom",51.5297989,0.0889253,fire_station,5,0
ChIJ98Dj0p4EdkgRl2ZIJfvUfSc,L D D Fire Protection,"19, Newington Industrial Estate, Crampton St, London SE17 3AZ, United Kingdom",51.4907821,-0.0995847,fire_station,3.7,0
ChIJq6oOs8ocdkgR4-z9WSaaJqw,London's fire and rescue service,"London E1 1LL, United Kingdom",51.5151573,-0.06946569999999999,fire_station,0,0
ChIJlwOIJFIddkgRMopYMQBQ4dw,L . C . C . Fire Brigade Station A . D .,"Gillender St, Aberfeldy Village, London E14 6RH, United Kingdom",51.5197701,-0.0098522,fire_station,0,0
ChIJTRSvGggddkgR1_EzvTw0kUM,Tottenham Fire Station,"49 St. Loys Rd, London N17 6UE, United Kingdom",51.5925699,-0.07155650000000001,fire_station,5,0
ChIJq7ctEtV6dkgRnJ-iHhq5ap8,Slough Fire Station,"Tuns Ln, Slough SL1 2XA, United Kingdom",51.5114949,-0.6121171,fire_station,5,0
ChIJVVXWv3psdkgR9OU4hVoDZVs,Ruislip Fire Station,"8 Reservoir Rd, Ruislip HA4 7TT, United Kingdom",51.5884328,-0.4365729,fire_station,0,0
ChIJB6VQ-54EdkgRy6neDTK4G8c,Firing Squad,"Julian Markham House, 114 Walworth Rd, London SE17 1JL, United Kingdom",51.4921116,-0.0985026,fire_station,0,0
ChIJ18Z2hrIEdkgRnjyDBVUpblQ,Cease Fire C 5,"22 Tudor St, London EC4Y 0AY, United Kingdom",51.51264320000001,-0.1062909,fire_station,0,0
ChIJeV3-0c0EdkgRby8d2AqVDxk,Mays Court,"Mays Ct, London WC2N 4EJ, United Kingdom",51.510332,-0.126627,fire_station,0,0
ChIJBSvm11cddkgReFgaQo2q3Kc,F36 Walthamstow Fire Station,"343 Forest Rd, London E17 5JR, United Kingdom",51.5897453,-0.0288151,fire_station,5,0
