code,hospital_rating_mean_1500,hospital_rating_std_1500,hospital_count_1500,hospital_rating_mean_1000,hospital_rating_std_1000,hospital_count_1000,hospital_rating_mean_500,hospital_rating_std_500,hospital_count_500,hospital_min
SE11 4UB,2.7619047619047614,2.090568389332478,21,2.5411764705882356,2.1708462703314035,17,2.7,0.0,1,0.3233207728463136
SE11 4UD,2.7619047619047614,2.090568389332478,21,2.5866666666666664,2.162295957893787,15,2.7,0.0,1,0.40525263760114477
SE11 4UE,2.83,2.1208488866489286,20,2.5866666666666664,2.162295957893787,15,2.7,0.0,1,0.4280277568235935
SE11 4UF,2.83,2.1208488866489286,20,2.5866666666666664,2.162295957893787,15,2.7,0.0,1,0.4519148205054126
SE11 4UG,2.7421052631578946,2.141213516125243,19,2.5071428571428567,2.2210407420896128,14,1.85,1.2020815280171309,2,0.4841964844699418
SE11 4UH,2.7619047619047614,2.090568389332478,21,2.2454545454545456,2.082961178881468,11,2.7,0.0,1,0.4425137822140965
SE11 4UL,2.7227272727272727,2.048444663915904,22,1.9375000000000002,1.9449109417730603,8,0.0,0.0,0,0.5134107823646383
SE11 4UQ,2.83,2.1208488866489286,20,2.5071428571428567,2.2210407420896128,14,2.7,0.0,1,0.47652416697278316
SE11 4UR,2.6166666666666667,2.130244393601492,18,2.5000000000000004,2.0161845153655955,5,1.9666666666666668,2.589079630550852,3,0.26374974958855874
SE11 4UT,2.6166666666666667,2.130244393601492,18,2.5000000000000004,2.0161845153655955,5,1.9666666666666668,2.589079630550852,3,0.22024865950961914
SE11 4UU,2.6166666666666667,2.130244393601492,18,2.5000000000000004,2.0161845153655955,5,1.9666666666666668,2.589079630550852,3,0.2625548082674004
SE11 4UX,2.6166666666666667,2.130244393601492,18,2.5000000000000004,2.0161845153655955,5,1.9666666666666668,2.589079630550852,3,0.188056300540989
SE11 4UY,2.6166666666666667,2.130244393601492,18,2.5000000000000004,2.0161845153655955,5,1.9666666666666668,2.589079630550852,3,0.19193398784342816
SE11 4UZ,2.6166666666666667,2.130244393601492,18,2.5000000000000004,2.0161845153655955,5,1.9666666666666668,2.589079630550852,3,0.12566034250006475
SE11 4XA,2.6166666666666667,2.130244393601492,18,2.5000000000000004,2.0161845153655955,5,1.9666666666666668,2.589079630550852,3,0.20076643410016334
SE11 4XD,2.6166666666666667,2.130244393601492,18,2.5000000000000004,2.0161845153655955,5,2.45,3.464823227814083,2,0.25868796469269734
SE11 4XG,2.578947368421052,2.076743965219599,19,2.5000000000000004,2.0161845153655955,5,4.9,0.0,1,0.30602143317829833
SE11 4ZA,2.578947368421052,2.076743965219599,19,2.5000000000000004,2.0161845153655955,5,4.9,0.0,1,0.3410002153390092
SE11 4ZB,2.6166666666666667,2.130244393601492,18,2.5000000000000004,2.0161845153655955,5,1.9666666666666668,2.589079630550852,3,0.1731071831460896
SE11 4ZF,2.578947368421052,2.076743965219599,19,2.5000000000000004,2.0161845153655955,5,4.9,0.0,1,0.3410002153390092
SE11 4ZJ,2.578947368421052,2.076743965219599,19,2.5000000000000004,2.0161845153655955,5,4.9,0.0,1,0.30602143317829833
SE11 4ZL,2.578947368421052,2.076743965219599,19,2.5000000000000004,2.0161845153655955,5,4.9,0.0,1,0.30602143317829833
SE11 4ZN,2.578947368421052,2.076743965219599,19,2.5000000000000004,2.0161845153655955,5,4.9,0.0,1,0.30602143317829833
SE11 4ZP,2.578947368421052,2.076743965219599,19,2.5000000000000004,2.0161845153655955,5,4.9,0.0,1,0.3410002153390092
SE11 4ZS,2.578947368421052,2.076743965219599,19,2.5000000000000004,2.0161845153655955,5,4.9,0.0,1,0.3410002153390092
SE11 4ZT,2.578947368421052,2.076743965219599,19,2.5000000000000004,2.0161845153655955,5,4.9,0.0,1,0.3410002153390092
SE11 4ZW,2.578947368421052,2.076743965219599,19,2.5000000000000004,2.0161845153655955,5,4.9,0.0,1,0.3410002153390092
SE11 5AA,2.211111111111111,2.1150912772528545,9,1.9666666666666668,2.589079630550852,3,0.0,0.0,0,0.5023808298260863
SE11 5AB,3.1181818181818177,2.025249704020806,11,1.9666666666666668,2.589079630550852,3,0.0,0.0,0,0.5121532443910729
SE11 5AD,3.1181818181818177,2.025249704020806,11,1.9666666666666668,2.589079630550852,3,0.0,0.0,1,0.48853670387657205
SE11 5AE,2.5625,2.0912117699235213,16,2.516666666666667,2.4227394962452458,6,0.5,0.7071067811865476,2,0.23696199284659575
SE11 5AF,2.1285714285714286,1.8953577373100183,7,2.45,2.3245071162148188,4,2.45,3.464823227814083,2,0.32439311219095657
SE11 5AG,2.738888888888889,2.03213561638949,18,2.85,2.2251805705219905,8,1.9666666666666668,2.589079630550852,3,0.07450655038901678
SE11 5AH,2.738888888888889,2.03213561638949,18,2.542857142857143,2.212733711089176,7,1.9666666666666668,2.589079630550852,3,0.07354020319403058
SE11 5AJ,2.66875,2.1146217155794083,16,1.9666666666666668,2.589079630550852,3,1.9666666666666668,2.589079630550852,3,0.15870205190303963
SE11 5AL,2.5625,2.0912117699235213,16,3.0200000000000005,2.33173754955398,5,1.0,0.0,1,0.39601562281080926
SE11 5AN,2.5625,2.0912117699235213,16,2.6500000000000004,2.517273657484753,4,1.0,0.0,1,0.4089297979644816
SE11 5AP,2.769230769230769,1.9968244019712131,13,1.9666666666666668,2.589079630550852,3,0.0,0.0,1,0.3867210824836787
SE11 5AW,3.1181818181818177,2.025249704020806,11,1.9666666666666668,2.589079630550852,3,0.0,0.0,0,0.5787207415253366
SE11 5AX,2.463636363636364,2.014086754473465,11,1.9666666666666668,2.589079630550852,3,0.0,0.0,1,0.4354811186039121
SE11 5AY,2.2181818181818183,2.142810389100343,11,1.9666666666666668,2.589079630550852,3,0.0,0.0,1,0.4868721915245993
SE11 5AZ,2.5,2.2464787260658996,7,1.9666666666666668,2.589079630550852,3,0.0,0.0,0,0.6257761830854265
SE11 5BA,2.5,2.2464787260658996,7,1.9666666666666668,2.589079630550852,3,0.0,0.0,0,0.6257761830854265
SE11 5BD,2.6529411764705877,2.048510936954824,17,1.9666666666666668,2.589079630550852,3,1.9666666666666668,2.589079630550852,3,0.1291238690174193
SE11 5BE,2.1125,2.1503737216719196,8,1.9666666666666668,2.589079630550852,3,0.0,0.0,1,0.4624789800649065
SE11 5BG,2.4,2.188606862823929,9,1.9666666666666668,2.589079630550852,3,0.0,0.0,1,0.43077006395615824
SE11 5BQ,2.5,2.2464787260658996,7,1.9666666666666668,2.589079630550852,3,0.0,0.0,0,0.6257761830854265
SE11 5BS,2.6125,2.051784937212336,8,1.6600000000000001,2.0610676844781204,5,0.0,0.0,1,0.4474301543108749
SE11 5BU,2.1285714285714286,1.8953577373100183,7,1.9666666666666668,2.589079630550852,3,2.45,3.464823227814083,2,0.28440264609238963
SE11 5BX,2.1285714285714286,1.8953577373100183,7,1.9666666666666668,2.589079630550852,3,2.45,3.464823227814083,2,0.28440264609238963
SE11 5BY,2.1285714285714286,1.8953577373100183,7,2.45,2.3245071162148188,4,2.45,3.464823227814083,2,0.32669030711628894
SE11 5BZ,2.1285714285714286,1.8953577373100183,7,1.9666666666666668,2.589079630550852,3,2.45,3.464823227814083,2,0.2723482843197967
SE11 5DA,2.1285714285714286,1.8953577373100183,7,1.9666666666666668,2.589079630550852,3,2.45,3.464823227814083,2,0.26060671424114695
SE11 5DB,2.1285714285714286,1.8953577373100183,7,1.9666666666666668,2.589079630550852,3,2.45,3.464823227814083,2,0.26060671424114695
SE11 5DD,2.1285714285714286,1.8953577373100183,7,2.45,2.3245071162148188,4,2.45,3.464823227814083,2,0.32128761864083555
SE11 5DE,2.677777777777778,1.9708993998792643,9,1.9666666666666668,2.589079630550852,3,2.45,3.464823227814083,2,0.18778073306879114
SE11 5DF,2.569230769230769,2.1072828537339325,13,1.9666666666666668,2.589079630550852,3,1.9666666666666668,2.589079630550852,3,0.03442972791094381
SE11 5DG,2.45,1.9762880067728708,8,1.9666666666666668,2.589079630550852,3,2.45,3.464823227814083,2,0.23269199852245387
SE11 5DH,2.569230769230769,2.1072828537339325,13,1.9666666666666668,2.589079630550852,3,1.9666666666666668,2.589079630550852,3,0.03638874222389083
SE11 5DJ,2.6529411764705877,2.048510936954824,17,1.9666666666666668,2.589079630550852,3,1.9666666666666668,2.589079630550852,3,0.062182508622067915
SE11 5DL,2.6529411764705877,2.048510936954824,17,1.9666666666666668,2.589079630550852,3,1.9666666666666668,2.589079630550852,3,0.06479026124384316
SE11 5DN,2.5875,2.0972601173912593,16,1.9666666666666668,2.589079630550852,3,1.9666666666666668,2.589079630550852,3,0.023336127544438614
SE11 5DP,2.505555555555555,2.0833999989333676,18,1.9666666666666668,2.589079630550852,3,1.9666666666666668,2.589079630550852,3,0.09982021275262283
SE11 5DQ,2.6529411764705877,2.048510936954824,17,1.9666666666666668,2.589079630550852,3,1.9666666666666668,2.589079630550852,3,0.0707156563284468
SE11 5DR,2.505555555555555,2.0833999989333676,18,1.9666666666666668,2.589079630550852,3,1.9666666666666668,2.589079630550852,3,0.12058881932410283
SE11 5DT,2.505555555555555,2.0833999989333676,18,2.5000000000000004,2.0161845153655955,5,1.9666666666666668,2.589079630550852,3,0.06318413264685861
SE11 5DU,2.3736842105263154,2.104714840875958,19,2.1500000000000004,2.145538005567213,4,1.9666666666666668,2.589079630550852,3,0.07078894119427788
SE11 5DW,2.5875,2.0972601173912593,16,2.45,2.3245071162148188,4,1.9666666666666668,2.589079630550852,3,0.11470353493282955
SE11 5DX,2.569230769230769,2.1072828537339325,13,1.9666666666666668,2.589079630550852,3,1.9666666666666668,2.589079630550852,3,0.03638874222389083
SE11 5DZ,2.569230769230769,2.1072828537339325,13,1.9666666666666668,2.589079630550852,3,1.9666666666666668,2.589079630550852,3,0.03638874222389083
SE11 5ED,2.5625,2.0912117699235213,16,3.0200000000000005,2.33173754955398,5,1.0,0.0,1,0.2913704878888091
SE11 5EE,2.5625,2.0912117699235213,16,3.0200000000000005,2.33173754955398,5,1.0,0.0,1,0.30060575358135855
SE11 5EF,2.5625,2.0912117699235213,16,3.0500000000000003,2.280977234182126,8,1.0,0.0,1,0.3320922405643266
SE11 5EG,2.5625,2.0912117699235213,16,2.6500000000000004,2.517273657484753,4,1.0,0.0,1,0.43942643526445835
SE11 5EH,2.5625,2.0912117699235213,16,2.6500000000000004,2.517273657484753,4,1.0,0.0,1,0.4312214297169549
SE11 5EJ,2.5625,2.0912117699235213,16,2.6500000000000004,2.517273657484753,4,1.0,0.0,1,0.44963111136302636
SE11 5EL,2.5625,2.0912117699235213,16,2.6500000000000004,2.517273657484753,4,1.0,0.0,1,0.36963287863020516
SE11 5EP,2.5625,2.0912117699235213,16,2.6500000000000004,2.517273657484753,4,1.0,0.0,1,0.407385954948257
SE11 5EQ,2.5625,2.0912117699235213,16,2.516666666666667,2.4227394962452458,6,1.0,0.0,1,0.42913827872191695
SE11 5ER,2.5625,2.0912117699235213,16,2.6500000000000004,2.517273657484753,4,1.0,0.0,1,0.41676223372690907
SE11 5ES,2.5625,2.0912117699235213,16,2.6500000000000004,2.517273657484753,4,1.0,0.0,1,0.4771940947741558
SE11 5ET,2.5625,2.0912117699235213,16,2.6500000000000004,2.517273657484753,4,1.0,0.0,1,0.46842519584799325
SE11 5EU,2.5625,2.0912117699235213,16,2.6500000000000004,2.517273657484753,4,1.0,0.0,1,0.3688695244558469
SE11 5EW,2.5625,2.0912117699235213,16,2.6500000000000004,2.517273657484753,4,1.0,0.0,1,0.40263300868461743
SE11 5EX,2.5625,2.0912117699235213,16,2.6500000000000004,2.517273657484753,4,0.5,0.7071067811865476,2,0.3565461940394444
SE11 5EY,2.5625,2.0912117699235213,16,2.6500000000000004,2.517273657484753,4,0.5,0.7071067811865476,2,0.3167233598087191
SE11 5EZ,2.5625,2.0912117699235213,16,2.6500000000000004,2.517273657484753,4,0.5,0.7071067811865476,2,0.3167233598087191
SE11 5HA,2.6411764705882357,2.0506275940335352,17,3.0200000000000005,2.33173754955398,5,0.5,0.7071067811865476,2,0.2315045166523443
SE11 5HB,2.6411764705882357,2.0506275940335352,17,3.0200000000000005,2.33173754955398,5,0.5,0.7071067811865476,2,0.2315045166523443
SE11 5HD,2.6411764705882357,2.0506275940335352,17,2.6500000000000004,2.517273657484753,4,0.5,0.7071067811865476,2,0.29494129901029636
SE11 5HF,2.7142857142857144,2.1216311369601177,14,1.9666666666666668,2.589079630550852,3,0.0,0.0,0,0.5125790856256075
SE11 5HJ,2.5625,2.0912117699235213,16,3.0200000000000005,2.33173754955398,5,1.0,0.0,1,0.3322766222405001
SE11 5HL,2.7333333333333334,2.0457854470198225,15,1.9666666666666668,2.589079630550852,3,1.0,0.0,1,0.41058474165279646
SE11 5HN,2.7333333333333334,2.0457854470198225,15,1.9666666666666668,2.589079630550852,3,0.5,0.7071067811865476,2,0.4353778320007852
SE11 5HP,2.6411764705882357,2.0506275940335352,17,2.6500000000000004,2.517273657484753,4,0.5,0.7071067811865476,2,0.29494129901029636
SE11 5HR,2.6411764705882357,2.0506275940335352,17,2.6500000000000004,2.517273657484753,4,0.5,0.7071067811865476,2,0.29494129901029636
SE11 5HS,2.7333333333333334,2.0457854470198225,15,1.9666666666666668,2.589079630550852,3,0.5,0.7071067811865476,2,0.3556619144744665
SE11 5HT,2.93,2.030900183552987,10,1.9666666666666668,2.589079630550852,3,0.0,0.0,1,0.46497047458285623
SE11 5HU,2.93,2.030900183552987,10,1.9666666666666668,2.589079630550852,3,0.0,0.0,1,0.487848721492527
SE11 5HW,2.7333333333333334,2.0457854470198225,15,1.9666666666666668,2.589079630550852,3,0.5,0.7071067811865476,2,0.40801364859022343
SE11 5HX,2.5625,2.0912117699235213,16,2.516666666666667,2.4227394962452458,6,1.0,0.0,1,0.3137797457137159
SE11 5HY,2.93,2.030900183552987,10,1.9666666666666668,2.589079630550852,3,0.5,0.7071067811865476,2,0.4339393569772528
SE11 5HZ,2.8454545454545452,2.2069724222851708,11,1.9666666666666668,2.589079630550852,3,0.0,0.0,0,0.5960096836306716
SE11 5JA,2.3846153846153846,2.012811530275564,13,1.9666666666666668,2.589079630550852,3,0.0,0.0,1,0.4241806590146891
SE11 5JB,2.5625,2.0912117699235213,16,2.6500000000000004,2.517273657484753,4,1.0,0.0,1,0.37853626139529395
SE11 5JD,2.8181818181818183,1.875536286942048,11,1.9666666666666668,2.589079630550852,3,0.0,0.0,1,0.401285637291133
SE11 5JE,2.8062500000000004,1.9978217304521109,16,1.9666666666666668,2.589079630550852,3,0.5,0.7071067811865476,2,0.3776014693818664
SE11 5JF,2.8062500000000004,1.9978217304521109,16,1.9666666666666668,2.589079630550852,3,0.5,0.7071067811865476,2,0.34655751920509065
SE11 5JG,2.8333333333333335,2.104684529732893,12,1.9666666666666668,2.589079630550852,3,0.0,0.0,1,0.4993058544013186
SE11 5JH,2.7384615384615385,1.9674596402207178,13,1.9666666666666668,2.589079630550852,3,0.0,0.0,1,0.35721457004160845
SE11 5JJ,2.6416666666666666,2.0223561116737683,12,1.9666666666666668,2.589079630550852,3,0.0,0.0,1,0.40398054351585017
SE11 5JN,2.6529411764705877,2.048510936954824,17,1.9666666666666668,2.589079630550852,3,1.9666666666666668,2.589079630550852,3,0.1291238690174193
SE11 5JR,2.5625,2.0912117699235213,16,3.0500000000000003,2.280977234182126,8,1.0,0.0,1,0.38698629957932884
SE11 5JS,2.6705882352941175,2.073271782076084,17,3.2099999999999995,2.1105291595553317,10,1.0,0.0,1,0.3525345355021146
SE11 5JT,2.6705882352941175,2.073271782076084,17,2.9181818181818175,2.2238786755658153,11,1.0,0.0,1,0.2759327788462261
SE11 5JU,2.6705882352941175,2.073271782076084,17,3.2099999999999995,2.1105291595553317,10,1.0,0.0,1,0.3525345355021146
SE11 5JW,2.4400000000000004,2.1214250975333644,10,1.9666666666666668,2.589079630550852,3,0.0,0.0,1,0.44672678636434326
SE11 5LB,2.7384615384615385,1.9674596402207178,13,1.9666666666666668,2.589079630550852,3,0.5,0.7071067811865476,2,0.31862589841701755
SE11 5LD,2.8062500000000004,1.9978217304521109,16,1.9666666666666668,2.589079630550852,3,1.9666666666666668,2.589079630550852,3,0.2872140823690225
SE11 5LE,2.6411764705882357,2.0506275940335352,17,2.542857142857143,2.212733711089176,7,0.5,0.7071067811865476,2,0.16686990202691548
SE11 5LF,2.6411764705882357,2.0506275940335352,17,3.0200000000000005,2.33173754955398,5,1.9666666666666668,2.589079630550852,3,0.15333487199739004
SE11 5LG,2.6411764705882357,2.0506275940335352,17,3.0200000000000005,2.33173754955398,5,1.9666666666666668,2.589079630550852,3,0.14320435372509752
SE11 5LH,2.6277777777777778,1.9902129816726402,18,1.9666666666666668,2.589079630550852,3,1.9666666666666668,2.589079630550852,3,0.25322805537382265
SE11 5LJ,2.8062500000000004,1.9978217304521109,16,1.9666666666666668,2.589079630550852,3,1.9666666666666668,2.589079630550852,3,0.2538828311451549
SE11 5LL,2.8062500000000004,1.9978217304521109,16,1.9666666666666668,2.589079630550852,3,1.9666666666666668,2.589079630550852,3,0.22125204508218516
SE11 5LN,2.6277777777777778,1.9902129816726402,18,1.9666666666666668,2.589079630550852,3,1.9666666666666668,2.589079630550852,3,0.16805646558185772
SE11 5LP,2.8062500000000004,1.9978217304521109,16,1.9666666666666668,2.589079630550852,3,1.9666666666666668,2.589079630550852,3,0.2901721113615153
SE11 5LQ,2.8062500000000004,1.9978217304521109,16,1.9666666666666668,2.589079630550852,3,1.9666666666666668,2.589079630550852,3,0.3068049182536032
SE11 5LR,2.8062500000000004,1.9978217304521109,16,1.9666666666666668,2.589079630550852,3,1.9666666666666668,2.589079630550852,3,0.17563227006733909
SE11 5LS,2.8062500000000004,1.9978217304521109,16,1.9666666666666668,2.589079630550852,3,1.9666666666666668,2.589079630550852,3,0.17563227006733909
SE11 5LT,2.6411764705882357,2.0506275940335352,17,1.9666666666666668,2.589079630550852,3,1.9666666666666668,2.589079630550852,3,0.2250042591799827
SE11 5LU,2.6411764705882357,2.0506275940335352,17,1.9666666666666668,2.589079630550852,3,1.9666666666666668,2.589079630550852,3,0.2250042591799827
SE11 5LW,2.8062500000000004,1.9978217304521109,16,1.9666666666666668,2.589079630550852,3,1.9666666666666668,2.589079630550852,3,0.19456893260238894
SE11 5LX,2.6411764705882357,2.0506275940335352,17,2.6500000000000004,2.517273657484753,4,1.9666666666666668,2.589079630550852,3,0.12892959720802835
SE11 5LY,2.8062500000000004,1.9978217304521109,16,1.9666666666666668,2.589079630550852,3,0.5,0.7071067811865476,2,0.3225267966301967
SE11 5LZ,2.8062500000000004,1.9978217304521109,16,1.9666666666666668,2.589079630550852,3,0.5,0.7071067811865476,2,0.2936381236462805
SE11 5NF,2.5947368421052635,2.072431123157997,19,2.966666666666667,2.0896570691543306,6,1.9666666666666668,2.589079630550852,3,0.05756054368217706
SE11 5NG,2.738888888888889,2.03213561638949,18,2.966666666666667,2.0896570691543306,6,1.9666666666666668,2.589079630550852,3,0.04662613388353896
SE11 5NH,2.5625,2.0912117699235213,16,2.516666666666667,2.4227394962452458,6,1.0,0.0,1,0.24171344677792952
SE11 5NJ,2.6411764705882357,2.0506275940335352,17,2.6500000000000004,2.517273657484753,4,0.5,0.7071067811865476,2,0.20276694675198936
SE11 5NL,2.5625,2.0912117699235213,16,2.516666666666667,2.4227394962452458,6,1.0,0.0,1,0.24160161802421745
SE11 5NN,2.6411764705882357,2.0506275940335352,17,2.516666666666667,2.4227394962452458,6,0.5,0.7071067811865476,2,0.20146045294933715
SE11 5NP,2.5625,2.0912117699235213,16,3.011111111111111,2.136846066311542,9,1.0,0.0,1,0.2331066438221305
SE11 5NQ,2.6411764705882357,2.0506275940335352,17,3.0200000000000005,2.33173754955398,5,1.9666666666666668,2.589079630550852,3,0.15581467449150263
SE11 5NR,2.6705882352941175,2.073271782076084,17,3.011111111111111,2.136846066311542,9,1.0,0.0,1,0.262618009701669
SE11 5NS,2.6705882352941175,2.073271782076084,17,3.011111111111111,2.136846066311542,9,1.0,0.0,1,0.262618009701669
SE11 5NT,2.5625,2.0912117699235213,16,3.0500000000000003,2.280977234182126,8,1.0,0.0,1,0.2602901715137566
SE11 5NU,2.5625,2.0912117699235213,16,3.0500000000000003,2.280977234182126,8,1.0,0.0,1,0.2602901715137566
SE11 5NW,2.6411764705882357,2.0506275940335352,17,2.516666666666667,2.4227394962452458,6,0.5,0.7071067811865476,2,0.20146045294933715
SE11 5PB,2.6529411764705877,2.048510936954824,17,1.9666666666666668,2.589079630550852,3,1.9666666666666668,2.589079630550852,3,0.1291238690174193
SE11 5PD,2.6529411764705877,2.048510936954824,17,1.9666666666666668,2.589079630550852,3,1.9666666666666668,2.589079630550852,3,0.06991771298627421
SE11 5PE,2.511764705882353,2.1473478854569583,17,1.9666666666666668,2.589079630550852,3,1.9666666666666668,2.589079630550852,3,0.17646492611692058
SE11 5PF,2.511764705882353,2.1473478854569583,17,1.9666666666666668,2.589079630550852,3,1.9666666666666668,2.589079630550852,3,0.14463421677157712
SE11 5PG,2.6529411764705877,2.048510936954824,17,1.9666666666666668,2.589079630550852,3,1.9666666666666668,2.589079630550852,3,0.12046688664250273
SE11 5PH,2.511764705882353,2.1473478854569583,17,1.9666666666666668,2.589079630550852,3,1.9666666666666668,2.589079630550852,3,0.17401951492239512
SE11 5PJ,2.6411764705882357,2.0506275940335352,17,2.66,2.1801376103356414,5,1.9666666666666668,2.589079630550852,3,0.1081257306074274
SE11 5PL,2.6411764705882357,2.0506275940335352,17,2.1500000000000004,2.145538005567213,4,1.9666666666666668,2.589079630550852,3,0.1369228343725773
SE11 5PN,2.6411764705882357,2.0506275940335352,17,1.9666666666666668,2.589079630550852,3,1.9666666666666668,2.589079630550852,3,0.14463562455725754
SE11 5PP,2.6411764705882357,2.0506275940335352,17,2.966666666666667,2.0896570691543306,6,1.9666666666666668,2.589079630550852,3,0.07227335917353087
SE11 5PQ,2.8466666666666662,2.0611600986776724,15,1.9666666666666668,2.589079630550852,3,1.9666666666666668,2.589079630550852,3,0.14999110644748548
SE11 5PR,2.6411764705882357,2.0506275940335352,17,1.9666666666666668,2.589079630550852,3,1.9666666666666668,2.589079630550852,3,0.1820746824607926
SE11 5PS,2.6411764705882357,2.0506275940335352,17,1.9666666666666668,2.589079630550852,3,1.9666666666666668,2.589079630550852,3,0.19399305652460988
SE11 5PT,2.6411764705882357,2.0506275940335352,17,1.9666666666666668,2.589079630550852,3,1.9666666666666668,2.589079630550852,3,0.1912005992201264
SE11 5PU,2.66875,2.1146217155794083,16,1.9666666666666668,2.589079630550852,3,1.9666666666666668,2.589079630550852,3,0.18719307150500009
SE11 5PW,2.6411764705882357,2.0506275940335352,17,2.6500000000000004,2.517273657484753,4,1.9666666666666668,2.589079630550852,3,0.12877783081887015
SE11 5PX,2.8466666666666662,2.0611600986776724,15,1.9666666666666668,2.589079630550852,3,1.9666666666666668,2.589079630550852,3,0.14951363531500872
SE11 5PY,2.6529411764705877,2.048510936954824,17,1.9666666666666668,2.589079630550852,3,1.9666666666666668,2.589079630550852,3,0.1029484193932709
SE11 5PZ,2.6529411764705877,2.048510936954824,17,1.9666666666666668,2.589079630550852,3,1.9666666666666668,2.589079630550852,3,0.08917530498471278
SE11 5QH,2.6705882352941175,2.073271782076084,17,3.2099999999999995,2.1105291595553317,10,1.0,0.0,1,0.24680474016848902
SE11 5QJ,2.569230769230769,2.1072828537339325,13,1.9666666666666668,2.589079630550852,3,1.9666666666666668,2.589079630550852,3,0.08870444285065192
SE11 5QN,2.569230769230769,2.1072828537339325,13,1.9666666666666668,2.589079630550852,3,1.9666666666666668,2.589079630550852,3,0.09301559488923894
SE11 5QP,2.569230769230769,2.1072828537339325,13,1.9666666666666668,2.589079630550852,3,1.9666666666666668,2.589079630550852,3,0.08870444285065192
SE11 5QQ,2.6705882352941175,2.073271782076084,17,2.9181818181818175,2.2238786755658153,11,1.0,0.0,1,0.24285862543296807
SE11 5QR,2.783333333333333,2.0479849668008856,12,1.9666666666666668,2.589079630550852,3,1.9666666666666668,2.589079630550852,3,0.22517158965028294
SE11 5QS,2.5875,2.0972601173912593,16,1.9666666666666668,2.589079630550852,3,1.9666666666666668,2.589079630550852,3,0.09967560211897766
SE11 5QT,2.5875,2.0972601173912593,16,1.9666666666666668,2.589079630550852,3,1.9666666666666668,2.589079630550852,3,0.0935117057783533
SE11 5QU,2.569230769230769,2.1072828537339325,13,1.9666666666666668,2.589079630550852,3,1.9666666666666668,2.589079630550852,3,0.04034981282397709
SE11 5QX,2.569230769230769,2.1072828537339325,13,1.9666666666666668,2.589079630550852,3,1.9666666666666668,2.589079630550852,3,0.03638874222389083
SE11 5QY,2.93,2.030900183552987,10,1.9666666666666668,2.589079630550852,3,0.0,0.0,1,0.41651666052166475
SE11 5QZ,2.505555555555555,2.0833999989333676,18,2.45,2.3245071162148188,4,1.9666666666666668,2.589079630550852,3,0.10963391718432076
SE11 5RA,2.93,2.030900183552987,10,1.9666666666666668,2.589079630550852,3,0.0,0.0,1,0.487848721492527
SE11 5RB,2.6529411764705877,2.048510936954824,17,1.9666666666666668,2.589079630550852,3,1.9666666666666668,2.589079630550852,3,0.15938108826023922
SE11 5RD,2.6529411764705877,2.048510936954824,17,1.9666666666666668,2.589079630550852,3,1.9666666666666668,2.589079630550852,3,0.1630864066175291
SE11 5RE,2.742857142857143,2.126287586639893,14,1.9666666666666668,2.589079630550852,3,1.9666666666666668,2.589079630550852,3,0.18517090025121183
SE11 5RF,2.742857142857143,2.126287586639893,14,1.9666666666666668,2.589079630550852,3,1.9666666666666668,2.589079630550852,3,0.18517090025121183
SE11 5RG,2.6277777777777778,1.9902129816726402,18,1.9666666666666668,2.589079630550852,3,1.9666666666666668,2.589079630550852,3,0.19657121286407145
SE11 5RH,2.677777777777778,1.9708993998792643,9,1.9666666666666668,2.589079630550852,3,2.45,3.464823227814083,2,0.24442653649214266
SE11 5RJ,2.8062500000000004,1.9978217304521109,16,1.9666666666666668,2.589079630550852,3,1.9666666666666668,2.589079630550852,3,0.19456893260238894
SE11 5RL,2.783333333333333,2.0479849668008856,12,1.9666666666666668,2.589079630550852,3,1.9666666666666668,2.589079630550852,3,0.23826440801310478
SE11 5RN,2.41,2.0420305798123812,10,1.9666666666666668,2.589079630550852,3,2.45,3.464823227814083,2,0.24645040812226016
SE11 5RP,2.7,1.9949937343260005,9,1.9666666666666668,2.589079630550852,3,0.0,0.0,1,0.27992096458243015
SE11 5RQ,2.7384615384615385,1.9674596402207178,13,1.9666666666666668,2.589079630550852,3,1.9666666666666668,2.589079630550852,3,0.2581032812652501
SE11 5RR,2.783333333333333,2.0479849668008856,12,1.9666666666666668,2.589079630550852,3,1.9666666666666668,2.589079630550852,3,0.24135093559254547
SE11 5RT,2.7384615384615385,1.9674596402207178,13,1.9666666666666668,2.589079630550852,3,0.5,0.7071067811865476,2,0.31149615431339184
SE11 5RU,2.6277777777777778,1.9902129816726402,18,1.9666666666666668,2.589079630550852,3,1.9666666666666668,2.589079630550852,3,0.2000198104194859
SE11 5RW,2.7,1.9949937343260005,9,1.9666666666666668,2.589079630550852,3,0.0,0.0,1,0.27992096458243015
SE11 5SB,2.45,1.9762880067728708,8,1.9666666666666668,2.589079630550852,3,2.45,3.464823227814083,2,0.19903208707884837
SE11 5SD,2.677777777777778,1.9708993998792643,9,1.9666666666666668,2.589079630550852,3,2.45,3.464823227814083,2,0.19048217094307135
SE11 5SE,2.45,1.9762880067728708,8,1.9666666666666668,2.589079630550852,3,2.45,3.464823227814083,2,0.21377295117336503
SE11 5SF,2.45,1.9762880067728708,8,1.9666666666666668,2.589079630550852,3,2.45,3.464823227814083,2,0.22820873480963375
SE11 5SG,2.7,1.9949937343260005,9,1.9666666666666668,2.589079630550852,3,2.45,3.464823227814083,2,0.256950527355669
