,postcode,synagogue_rating_mean_1500,synagogue_rating_std_1500,synagogue_count_1500,synagogue_rating_mean_1000,synagogue_rating_std_1000,synagogue_count_1000,synagogue_rating_mean_500,synagogue_rating_std_500,synagogue_count_500,synagogue_min,shopping_mall_rating_mean_1500,shopping_mall_rating_std_1500,shopping_mall_count_1500,shopping_mall_rating_mean_1000,shopping_mall_rating_std_1000,shopping_mall_count_1000,shopping_mall_rating_mean_500,shopping_mall_rating_std_500,shopping_mall_count_500,shopping_mall_min,secondary_rating_mean_1500,secondary_rating_std_1500,secondary_count_1500,secondary_rating_mean_1000,secondary_rating_std_1000,secondary_count_1000,secondary_rating_mean_500,secondary_rating_std_500,secondary_count_500,secondary_min,school_rating_mean_1500,school_rating_std_1500,school_count_1500,school_rating_mean_1000,school_rating_std_1000,school_count_1000,school_rating_mean_500,school_rating_std_500,school_count_500,school_min,primary_rating_mean_1500,primary_rating_std_1500,primary_count_1500,primary_rating_mean_1000,primary_rating_std_1000,primary_count_1000,primary_rating_mean_500,primary_rating_std_500,primary_count_500,primary_min,police_rating_mean_1500,police_rating_std_1500,police_count_1500,police_rating_mean_1000,police_rating_std_1000,police_count_1000,police_rating_mean_500,police_rating_std_500,police_count_500,police_min,parking_rating_mean_1500,parking_rating_std_1500,parking_count_1500,parking_rating_mean_1000,parking_rating_std_1000,parking_count_1000,parking_rating_mean_500,parking_rating_std_500,parking_count_500,parking_min,park_rating_mean_1500,park_rating_std_1500,park_count_1500,park_rating_mean_1000,park_rating_std_1000,park_count_1000,park_rating_mean_500,park_rating_std_500,park_count_500,park_min,mosque_rating_mean_1500,mosque_rating_std_1500,mosque_count_1500,mosque_rating_mean_1000,mosque_rating_std_1000,mosque_count_1000,mosque_rating_mean_500,mosque_rating_std_500,mosque_count_500,mosque_min,fire_station_rating_mean_1500,fire_station_rating_std_1500,fire_station_count_1500,fire_station_rating_mean_1000,fire_station_rating_std_1000,fire_station_count_1000,fire_station_rating_mean_500,fire_station_rating_std_500,fire_station_count_500,fire_station_min,hindu_temple_rating_mean_1500,hindu_temple_rating_std_1500,hindu_temple_count_1500,hindu_temple_rating_mean_1000,hindu_temple_rating_std_1000,hindu_temple_count_1000,hindu_temple_rating_mean_500,hindu_temple_rating_std_500,hindu_temple_count_500,hindu_temple_min,cemetery_rating_mean_1500,cemetery_rating_std_1500,cemetery_count_1500,cemetery_rating_mean_1000,cemetery_rating_std_1000,cemetery_count_1000,cemetery_rating_mean_500,cemetery_rating_std_500,cemetery_count_500,cemetery_min,university_rating_mean_1500,university_rating_std_1500,university_count_1500,university_rating_mean_1000,university_rating_std_1000,university_count_1000,university_rating_mean_500,university_rating_std_500,university_count_500,train_station_rating_mean_1500,train_station_rating_std_1500,train_station_count_1500,train_station_rating_mean_1000,train_station_rating_std_1000,train_station_count_1000,train_station_rating_mean_500,train_station_rating_std_500,train_station_count_500,train_station_min,hospital_rating_mean_1500,hospital_rating_std_1500,hospital_count_1500,hospital_rating_mean_1000,hospital_rating_std_1000,hospital_count_1000,hospital_rating_mean_500,hospital_rating_std_500,hospital_count_500,hospital_min,cafe_rating_mean_1500,cafe_rating_std_1500,cafe_price_level_mean_1500,cafe_price_level_std_1500,cafe_count_1500,cafe_rating_mean_1000,cafe_rating_std_1000,cafe_price_level_mean_1000,cafe_price_level_std_1000,cafe_count_1000,cafe_rating_mean_500,cafe_rating_std_500,cafe_price_level_mean_500,cafe_price_level_std_500,cafe_count_500,supermarket_rating_mean_1500,supermarket_rating_std_1500,supermarket_price_level_mean_1500,supermarket_price_level_std_1500,supermarket_count_1500,supermarket_rating_mean_1000,supermarket_rating_std_1000,supermarket_price_level_mean_1000,supermarket_price_level_std_1000,supermarket_count_1000,supermarket_rating_mean_500,supermarket_rating_std_500,supermarket_price_level_mean_500,supermarket_price_level_std_500,supermarket_count_500,subway_station_rating_mean_1500,subway_station_rating_std_1500,subway_station_count_1500,subway_station_rating_mean_1000,subway_station_rating_std_1000,subway_station_count_1000,subway_station_rating_mean_500,subway_station_rating_std_500,subway_station_count_500,subway_station_min,bars_rating_mean_1500,bars_rating_std_1500,bars_price_level_mean_1500,bars_price_level_std_1500,bars_count_1500,bars_rating_mean_1000,bars_rating_std_1000,bars_price_level_mean_1000,bars_price_level_std_1000,bars_count_1000,bars_rating_mean_500,bars_rating_std_500,bars_price_level_mean_500,bars_price_level_std_500,bars_count_500,restaurants_rating_mean_1500,restaurants_rating_std_1500,restaurants_price_level_mean_1500,restaurants_price_level_std_1500,restaurants_count_1500,restaurants_rating_mean_1000,restaurants_rating_std_1000,restaurants_price_level_mean_1000,restaurants_price_level_std_1000,restaurants_count_1000,restaurants_rating_mean_500,restaurants_rating_std_500,restaurants_price_level_mean_500,restaurants_price_level_std_500,restaurants_count_500,area,count,area_min,area_max,area_mean,area_std,construction_before_1900,construction_1900_1929,construction_1930_1949,construction_1950_1966,construction_1967_1975,construction_1976_1982,construction_1983_1990,construction_1991_1995,construction_1996_2002,construction_2003_2006,construction_2007_2011,construction_2012_onwards,postcode_Latitude,postcode_Longitude,MSOA_Code,LSOA_Code,Distance_to_station,Average_Income,Population,Households,2016_Value,2017_Value,2017_growth,2018_Value,2018_growth,2019_Value,2019_growth,2020_Value,2020_growth,population,crimes_last_12m,crimes_per_thousand,crime_rating,PublicOrder,Burglary,Robbery,PossessionOfWeapons,BicycleTheft,AntiSocialBehaviour,Violence,Theft,Shoplifting,OtherCrime,Drugs,OtherTheft,VehicleCrime,CriminalDamage,deprivation,health,age0_4,age5_9,age10_14,age15_19,age20_24,age25_29,age30_34,age35_39,age40_44,age45_49,age50_54,age55_59,age60_64,age65_69,age70_74,age75_79,age80_84,age85_89,proportion_with_degree,vehicles_per_household,commute_method_foot,commute_method_bicycle,commute_method_other,commute_method_motorcycle,commute_method_taxi,commute_method_train,commute_method_bus,commute_method_underground_light_rail,commute_method_car_driver,commute_method_at_home,commute_method_car_passenger,social_grade_ab,social_grade_de,social_grade_c1,social_grade_c2,dyn_total_for_rent,dyn_transactions_per_month,dyn_turnover_per_month,dyn_months_of_inventory,dyn_days_on_market,dyn_sold_points_analysed,dyn_sold_average,dyn_sold_70pc_rangeMIN,dyn_sold_70pc_rangeMAX,dyn_sold_80pc_rangeMIN,dyn_sold_80pc_rangeMAX,dyn_sold_90pc_rangeMIN,dyn_sold_90pc_rangeMAX,dyn_sold_100pc_rangeMIN,dyn_sold_100pc_rangeMAX,dyn_sold_sqf_points_analysed,dyn_sold_sqf_average,dyn_sold_sqf_70pc_rangeMIN,dyn_sold_sqf_70pc_rangeMAX,dyn_sold_sqf_80pc_rangeMIN,dyn_sold_sqf_80pc_rangeMAX,dyn_sold_sqf_90pc_rangeMIN,dyn_sold_sqf_90pc_rangeMAX,dyn_sold_sqf_100pc_rangeMIN,dyn_sold_sqf_100pc_rangeMAX,dyn_rents_points_analysed,dyn_rents_average,dyn_rents_70pc_rangeMIN,dyn_rents_70pc_rangeMAX,dyn_rents_80pc_rangeMIN,dyn_rents_80pc_rangeMAX,dyn_rents_90pc_rangeMIN,dyn_rents_90pc_rangeMAX,dyn_rents_100pc_rangeMIN,dyn_rents_100pc_rangeMAX,dyn_ptal,dyn_flood_risk,dyn_mean_area
0,SE1 7PZ,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.6258599860471452,3.427272727272728,1.75276405091553,11,3.6000000000000005,1.6733200530681511,7,0.0,0.0,0,0.6988427172579462,3.8,0.40824829046386296,4,3.5,0.0,1,3.5,0.0,1,0.4944978553966076,3.3488372093023258,1.854257917671964,43,3.04,2.1377312124872256,20,3.4,1.9550504398153568,10,0.09704231359022908,4.0875,0.6375735251718032,16,4.12,0.6978538528947161,5,4.05,0.9192388155425121,2,0.4005145122154597,2.85,1.8408072763250989,8,3.6,0.26457513110645914,3,3.8,0.0,1,0.06381824148086403,2.8058823529411767,1.928720910182734,34,2.18,1.9420901847530887,15,1.8875,2.1457183279398873,8,0.047696987475377504,4.280555555555557,0.7811418179066717,36,4.366666666666666,0.30628340439782864,15,4.483333333333333,0.13291601358251265,6,0.24351998498660454,4.95,0.0707106781186545,2,0.0,0.0,0,0.0,0.0,0,1.1750179890851673,1.7200000000000002,2.3931151246858144,5,1.6333333333333335,2.8290163190291664,3,0.0,0.0,1,0.4414534788370367,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,3.2241379310344827,1.9218025713253453,29,2.755555555555555,2.0468691220042334,18,1.54,2.1232051243344343,5,4.0,0.24494897427831785,4,4.033333333333334,0.2886751345948129,3,0.0,0.0,0,0.7006278355002074,2.8181818181818183,2.057190956628634,22,2.8352941176470585,2.1435779599977782,17,1.9,1.6522711641858303,3,0.12169613303482935,4.258695652173913,0.7159335984178462,1.0543478260869563,0.8939863857505382,92,4.198039215686274,0.903657057976848,0.9803921568627452,0.9271503886302668,51,4.5,0.29059326290271165,0.9,0.7378647873726218,10,3.748780487804878,0.5617481425067252,1.0975609756097562,0.8001524245036219,41,3.7600000000000007,0.5623259964787236,1.0,0.7947194142390263,20,4.042857142857144,0.5740416444159862,0.5714285714285714,0.7867957924694432,7,4.122222222222222,0.2166666666666667,9,4.075,0.2629955639676582,4,4.1,0.0,1,0.23130633934674316,4.19811320754717,0.6292824533622511,1.4716981132075468,0.938159770836212,106,4.2638297872340445,0.23165335038718074,1.5531914893617018,0.8548712244313625,47,4.362500000000002,0.21998376563477848,1.125,0.9910312089651148,8,4.248484848484848,0.3127767790990873,1.616161616161616,0.9335806722361338,99,4.271111111111112,0.34812629775976306,1.5333333333333334,0.9676588429625578,45,4.233333333333333,0.11547005383792525,2.0,0.0,3,SE1,15.0,47.0,668.0,168.49400000000003,204.49420469608842,0.7333333333333333,0.06666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.496893,-0.11134200000000001,E02006801,E01003014,0.250292,53600,29.0,11.0,638971,700571,9.6,747423,6.7,727185,-2.7,762705,4.9,13690,3138,229,High crime,141,129,75,15,105,1203,559,115,63,18,173,303,115,124,30.0,43.0,4.27,2.83,2.78,3.96,14.73,16.72,12.83,8.61,7.25,6.21,5.18,4.31,3.28,2.12,2.03,1.35,0.91,0.63,47.0,0.4,30.7,6.5,1.0,0.9,0.5,8.1,16.7,24.1,6.0,5.3,0.3,44.2,14.2,35.0,6.6,84,92,109.0,0.9,28,50,485885,350000,710000,340000,830000,330000,970000,202500,1400000,50,755,617,971,557,1058,537,1115,357,1394,50,515,381,750,374,800,364,850,346,1000,6b,Very Low,55.28571428571429
1,SE1 7RB,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.5207472161038071,3.516666666666667,1.6996434563719178,12,3.2125,2.039213784070434,8,0.0,0.0,0,0.5498376552661515,3.7,0.4358898943540675,3,3.45,0.07071067811865482,2,3.5,0.0,1,0.44333798656210704,3.173684210526316,1.9113719723017577,38,2.9956521739130437,2.113049984537553,23,3.0375,2.0388634789299367,8,0.1728763275916202,3.957142857142857,0.659503642859579,14,4.38,0.6978538528947161,5,3.4,0.0,1,0.18599974585177426,2.85,1.8408072763250989,8,3.6,0.26457513110645914,3,3.8,0.0,1,0.2572916565532487,2.705714285714286,1.9478408645506555,35,3.0904761904761906,1.9128263804916437,21,1.8625,2.1185827472966112,8,0.14767604053516306,4.397058823529412,0.2735682221905778,34,4.3125,0.2655183609470351,16,4.166666666666667,0.35590260840104376,6,0.22925536904289784,4.733333333333333,0.3785938897200185,3,0.0,0.0,0,0.0,0.0,0,1.088647971877785,1.4333333333333336,2.252702081205295,6,0.0,0.0,2,0.0,0.0,1,0.3482709830914697,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,3.3351351351351357,1.8480043614992148,37,2.925,2.0052234420711272,20,1.6714285714285713,2.095005398333765,7,4.119999999999999,0.29495762407505244,5,4.033333333333334,0.2886751345948129,3,4.2,0.0,1,0.4466646217607019,2.8304347826086964,2.0080372104956563,23,2.89375,2.116433714215181,16,2.0200000000000005,1.952434377898525,5,0.2524399559033895,4.228260869565218,0.7144237802541584,1.0869565217391304,0.9096814309312768,92,4.172131147540983,0.8457996507331557,1.0491803278688523,0.9385490487661744,61,4.185714285714287,0.9885776217807656,1.1904761904761905,0.8728715609439696,21,3.7125,0.5552488469607857,1.1,0.7778998683173852,40,3.7428571428571433,0.4738896797477537,1.1428571428571428,0.7928249671720919,21,3.7307692307692313,0.5543534001949408,1.0769230769230769,0.8623164985025763,13,4.154545454545455,0.21148823307047784,11,4.075,0.2629955639676582,4,4.15,0.07071067811865513,2,0.16996234220555265,4.209917355371902,0.5981088193461239,1.5206611570247934,0.9755269819753748,121,4.238333333333333,0.2394143041665389,1.6333333333333333,0.9013486442720562,60,4.252380952380953,0.2400396792595917,1.4285714285714286,0.8701395618766321,21,4.245299145299145,0.291398449365069,1.6666666666666667,0.9649012813540152,117,4.175862068965517,0.2981288693610893,1.7758620689655171,0.8794556420054926,58,4.269230769230768,0.22503560971771933,1.7692307692307692,0.7250110520819841,13,SE1,32.0,22.96,176.38,86.85046874999998,45.729618452436746,0.625,0.21875,0.03125,0.0,0.0,0.0,0.03125,0.0625,0.03125,0.0,0.0,0.0,51.49946,-0.10981300000000001,E02006801,E01003014,0.14014400000000002,53600,128.0,67.0,638971,700571,9.6,747423,6.7,727185,-2.7,762705,4.9,13583,4572,337,Very high crime,261,152,131,36,173,1413,776,320,172,23,257,554,130,174,10.0,58.0,4.27,2.83,2.78,3.96,14.73,16.72,12.83,8.61,7.25,6.21,5.18,4.31,3.28,2.12,2.03,1.35,0.91,0.63,66.0,0.4,30.7,6.5,1.0,0.9,0.5,8.1,16.7,24.1,6.0,5.3,0.3,44.2,14.2,35.0,6.6,75,62,82.0,1.2,37,50,560173,360000,850000,350000,970000,345000,995000,202500,1395000,50,825,631,1084,592,1128,514,1161,357,1414,50,553,404,762,381,826,375,850,346,1000,6b,Very Low,34.96296296296296
2,SE1 7RD,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.4692621284698342,3.516666666666667,1.6996434563719178,12,3.085714285714286,2.168277789266996,7,0.0,0.0,0,0.5575162491437773,3.875,0.4991659710623981,4,3.45,0.07071067811865482,2,3.5,0.0,1,0.44820556341700396,3.25,1.9317755451285632,38,3.1318181818181814,2.0569015911910222,22,3.5875000000000004,1.6659939118393303,8,0.2663170783226385,4.015384615384615,0.647876214830881,13,4.38,0.6978538528947161,5,4.2,1.1313708498984762,2,0.12576755649164478,3.1714285714285717,1.5713203425933295,7,3.6,0.26457513110645914,3,3.8,0.0,1,0.3632311246122521,2.825714285714286,1.905154441345413,35,3.08,1.9619002603544724,20,2.4,2.1240123755356444,8,0.15173259105686512,4.391176470588235,0.2689684526491891,34,4.356249999999998,0.3161618783682393,16,4.12,0.37682887362833545,5,0.11752077108675618,4.733333333333333,0.3785938897200185,3,0.0,0.0,0,0.0,0.0,0,1.1048199050797274,1.4333333333333336,2.252702081205295,6,0.0,0.0,2,0.0,0.0,1,0.2414421895183329,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,3.4076923076923085,1.827190050810637,39,2.925,2.0052234420711272,20,2.2857142857142856,2.1528497171799765,7,4.119999999999999,0.29495762407505244,5,4.2,0.0,2,4.2,0.0,2,0.3524229047848751,2.959090909090909,1.9558603248671955,22,2.8058823529411767,2.0810065437893552,17,2.0200000000000005,1.952434377898525,5,0.25636650660293203,4.227173913043479,0.7142356647539367,1.0869565217391304,0.9096814309312768,92,4.179032258064516,0.8425443699508063,1.0967741935483872,0.9358029325148736,62,4.2375,0.9286795207034088,1.2083333333333333,0.832970935693524,24,3.735,0.5015616637703708,1.125,0.7574417130828938,40,3.7428571428571433,0.4738896797477537,1.1428571428571428,0.7928249671720919,21,3.738461538461538,0.556085217597779,1.1538461538461535,0.8006407690254357,13,4.154545454545455,0.21148823307047784,11,4.075,0.2629955639676582,4,4.15,0.07071067811865513,2,0.2423139387575169,4.2111111111111095,0.587635563555811,1.5238095238095235,0.9692412348990168,126,4.1692307692307695,0.5755223380012817,1.5692307692307692,0.9349002414902148,65,4.26,0.2327373340628157,1.4,0.8660254037844386,25,4.2609375,0.2881475931412075,1.671875,1.0280275050703178,128,4.172131147540983,0.29219351324135845,1.8032786885245904,0.8330600644840991,61,4.2799999999999985,0.21778101714468012,1.8,0.6761234037828133,15,SE1,35.0,34.0,71.0,56.45285714285715,8.758580186922783,0.0,0.17142857142857146,0.5714285714285714,0.22857142857142854,0.028571428571428567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.500464,-0.109642,E02006801,E01032582,0.20884,53600,106.0,47.0,638971,700571,9.6,747423,6.7,727185,-2.7,762705,4.9,13137,4807,366,Very high crime,255,153,169,36,196,1460,783,358,173,26,279,613,128,178,29.0,56.0,4.27,2.83,2.78,3.96,14.73,16.72,12.83,8.61,7.25,6.21,5.18,4.31,3.28,2.12,2.03,1.35,0.91,0.63,47.0,0.4,30.7,6.5,1.0,0.9,0.5,8.1,16.7,24.1,6.0,5.3,0.3,44.2,14.2,35.0,6.6,79,80,101.0,1.0,30,50,599053,360000,920000,350000,990000,345000,1050000,202500,3000000,50,826,631,1059,592,1115,514,1149,357,1414,50,553,415,762,392,826,375,850,346,1000,6b,Very Low,29.0
3,SE1 7RJ,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,1.2657587672301096,3.5384615384615383,1.6332679212438181,13,3.1625000000000005,2.019149396581215,8,0.0,0.0,0,0.5057300709949024,3.7,0.4358898943540675,3,3.45,0.07071067811865482,2,3.5,0.0,1,0.21417315973179665,3.083783783783784,1.999654624833653,37,3.241176470588235,1.9656610922058169,17,3.18,1.9227584351654785,5,0.21417315973179665,4.199999999999998,0.5692099788303083,11,4.366666666666666,0.8504900548115384,3,3.4,0.0,1,0.12118551773490872,2.9111111111111114,1.765958977754328,9,3.65,0.2380476142847617,4,3.8,0.0,1,0.3624546324306973,2.8736842105263163,1.8390191584508735,38,3.285,1.8331092367025517,20,2.433333333333333,1.989346626407776,9,0.09172854057750228,4.4125,0.263659115207986,32,4.35,0.28284271247461895,16,4.16,0.409878030638384,5,0.13430122633470687,4.6,0.4242640687119289,2,0.0,0.0,0,0.0,0.0,0,1.3360728883624964,1.2285714285714289,2.126589041724083,7,0.0,0.0,2,0.0,0.0,1,0.27972168616677884,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,3.2942857142857145,1.8855398442360427,35,2.8166666666666664,2.089258241577617,18,1.54,2.1232051243344343,5,4.119999999999999,0.29495762407505244,5,4.2,0.0,2,4.2,0.0,1,0.29302309891391354,2.905,2.0469425209835586,20,3.0866666666666664,2.039911295923942,15,2.963636363636364,2.036306817389132,11,0.054408240523648864,4.215730337078652,0.720936713337159,1.1123595505617978,0.8974484316305641,89,4.119230769230769,0.9022930399903808,1.0192307692307692,0.9597872438954868,52,4.318181818181818,0.324604321240438,1.3636363636363635,0.7895420339517227,22,3.7923076923076926,0.5218310955737424,1.0769230769230769,0.7740738229657491,39,3.695238095238096,0.4758951465146399,1.0952380952380951,0.7684244858645451,21,3.85,0.5441609239104834,1.1,0.8755950357709131,10,4.175,0.2137330535547046,12,4.26,0.11401754250991394,5,4.15,0.07071067811865513,2,0.19562854541406466,4.213114754098362,0.5955691520065827,1.4918032786885247,0.9978978039341501,122,4.16271186440678,0.601405911775797,1.6271186440677967,0.9077882383468564,59,4.195652173913043,0.2584539010584519,1.5217391304347827,0.9472239447886796,23,4.251351351351351,0.3056631731661102,1.7297297297297298,1.0175366506327106,111,4.156363636363636,0.2942433084695804,1.8363636363636364,0.876939889059432,55,4.09047619047619,0.27731707827820834,1.8571428571428568,0.7928249671720919,21,SE1,32.0,0.0,85.0,46.274375000000006,27.437255098473486,0.21875,0.21875,0.0,0.03125,0.03125,0.125,0.0,0.0,0.03125,0.0,0.0,0.0,51.500572999999996,-0.11306600000000001,E02006801,E01032582,0.183788,53600,22.0,12.0,638971,700571,9.6,747423,6.7,727185,-2.7,762705,4.9,10552,4551,431,Very high crime,247,126,183,33,209,1293,728,350,167,20,270,663,96,166,38.0,46.0,4.27,2.83,2.78,3.96,14.73,16.72,12.83,8.61,7.25,6.21,5.18,4.31,3.28,2.12,2.03,1.35,0.91,0.63,40.0,0.4,30.7,6.5,1.0,0.9,0.5,8.1,16.7,24.1,6.0,5.3,0.3,44.2,14.2,35.0,6.6,83,79,95.0,1.1,32,50,546462,393000,730000,350000,785000,330000,970000,202500,1075000,50,896,680,1077,631,1115,592,1137,357,1575,50,544,415,750,381,800,375,850,346,1000,6b,Very Low,15.689655172413795
4,SE1 7SP,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.66668472596239,3.0285714285714285,2.130504076280451,7,0.0,0.0,0,0.0,0.0,0,1.1374591395461826,2.9000000000000004,1.5491933384829668,6,2.96,1.7242389625571044,5,0.0,0.0,0,0.7736832545027623,3.6243243243243253,1.62419303132448,37,3.571428571428572,1.6727650334529522,21,3.25,2.362907813126304,4,0.35995862675128865,4.2,0.6546536707079772,15,4.25,0.6595452979136459,6,0.0,0.0,0,0.5161788315819063,2.95,1.883765226500221,8,2.6333333333333333,2.117230895926721,6,4.0,0.8888194417315589,3,0.2917333360941717,2.06774193548387,1.9754133907909324,31,2.225,2.0891784669258557,16,3.65,0.4949747468305834,2,0.3590297010033087,4.161290322580645,1.1386182911332603,31,4.171428571428572,1.2111206326428374,14,4.55,0.3535533905932738,2,0.21478799349215666,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,1.6333333333333335,2.8290163190291664,3,2.45,3.464823227814083,2,4.9,0.0,1,0.02032868780438809,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,2.773333333333333,2.0675957972854317,15,2.271428571428572,2.1375330685272727,7,0.0,0.0,0,4.05,0.21213203435596445,2,3.9,0.0,1,0.0,0.0,0,0.7673308740805682,2.889473684210526,2.0634099977254765,19,2.771428571428572,2.1174834742534028,14,0.0,0.0,0,0.5066643979764521,4.272413793103449,0.5772206170415005,0.9885057471264368,0.8825735738955022,87,4.373170731707317,0.2757030923329501,0.9268292682926829,0.8772184420781128,41,4.3375,0.2503568881188841,0.75,1.164964745021435,8,3.6,0.8888194417315588,0.9428571428571428,0.8381652631810516,35,3.6277777777777778,1.119246361754486,0.7777777777777778,0.8084520834544434,18,3.9333333333333336,1.0785793124908958,0.6666666666666666,1.1547005383792517,3,4.144444444444444,0.22973414586817045,9,4.225,0.1500000000000003,4,0.0,0.0,0,0.7910354534724787,4.243243243243244,0.2461100550572776,1.554054054054054,0.8935367910937602,74,4.2799999999999985,0.23738774436872395,1.4,0.9455779434075351,35,4.25,0.10000000000000007,1.5,1.0,4,4.3,0.3212761908461281,1.4545454545454546,1.038445909017948,88,4.3055555555555545,0.3143650693467658,1.2777777777777777,1.0312575156051291,36,4.383333333333334,0.18348478592697187,1.3333333333333333,1.2110601416389968,6,SE1,1.0,96.9,96.9,96.9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.492915999999994,-0.121273,E02000619,E01003112,0.755896,49500,,,638971,700571,9.6,747423,6.7,727185,-2.7,762705,4.9,10362,1987,192,Average crime,104,85,41,7,91,725,408,42,13,15,125,171,80,80,40.0,45.0,4.27,2.83,2.78,3.96,14.73,16.72,12.83,8.61,7.25,6.21,5.18,4.31,3.28,2.12,2.03,1.35,0.91,0.63,34.0,0.4,30.7,6.5,1.0,0.9,0.5,8.1,16.7,24.1,6.0,5.3,0.3,44.2,14.2,35.0,6.6,81,66,82.0,1.2,37,50,745538,450000,1712100,397000,2900000,340000,3258800,300000,5800000,50,870,609,1308,558,1491,548,1649,431,2292,50,596,435,1350,415,1450,374,1950,283,5000,6a,Very Low,1043.0
5,SE1 7TY,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2.0142091150776404,2.62,2.429403218899654,5,0.0,0.0,0,0.0,0.0,0,1.1795104406188457,2.9000000000000004,1.5491933384829668,6,2.05,2.8991378028648453,2,0.0,0.0,0,0.5826364657617624,3.825,1.4780010756042024,40,3.8083333333333336,1.6298617350445157,24,3.8666666666666663,1.026320287889377,3,0.3717385283431625,4.346666666666667,0.5986492732652002,15,4.5375000000000005,0.5153015760559193,8,3.6,0.0,1,0.4008137075508437,2.6222222222222222,2.017905955302289,9,4.0,0.8888194417315589,3,5.0,0.0,1,0.1655462584833957,1.718181818181818,1.9603020407348175,33,1.925,2.055646326142174,12,0.0,0.0,1,0.2949947866944159,4.142307692307694,1.2306658610437122,26,4.173333333333333,1.166476174924575,15,3.75,1.846889276594566,6,0.13128256691445667,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,2.45,3.464823227814083,2,4.9,0.0,1,4.9,0.0,1,0.3929625667073393,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,2.727272727272727,2.202766855157808,11,4.0,0.0,1,4.0,0.0,1,3.9,0.0,1,3.9,0.0,1,3.9,0.0,1,0.376276263451201,2.676470588235294,2.0786201588327486,17,2.56,2.1892921230388604,5,0.0,0.0,0,0.5529605744399839,4.35,0.347504667121013,0.925,0.8682151048872798,80,4.341666666666667,0.32458765050005034,0.8888888888888888,0.8544932592822077,36,4.285714285714286,0.3109715368056966,0.8571428571428571,0.9492622930986468,14,3.5181818181818185,1.117601937591865,0.8787878787878788,0.8572330399888264,33,3.4692307692307693,1.2684535304749476,0.6923076923076923,0.8548504142651102,13,3.9,0.7842193570679061,1.2,1.0954451150103324,5,4.3,0.3295017884191657,8,4.199999999999998,0.14142135623730964,2,4.1,0.0,1,0.3857823045179867,4.276190476190476,0.2276912777695937,1.4603174603174602,0.9642880848048844,63,4.2625,0.2406308912140161,1.28125,0.95830411362654,32,4.28125,0.2713392710243028,1.375,0.957427107756338,16,4.287640449438202,0.4111569664647834,1.303370786516854,1.059636455475763,89,4.344117647058823,0.2925242040963016,1.0588235294117647,1.013280794209798,34,4.300000000000002,0.35355339059327384,1.2352941176470589,1.0325582165612917,17,SE1,23.0,76.4,372.0,157.33126086956526,66.71519035300689,0.0,0.0,0.0,0.21739130434782608,0.08695652173913042,0.043478260869565216,0.043478260869565216,0.17391304347826084,0.43478260869565216,0.0,0.0,0.0,51.489442,-0.12339000000000001,E02000620,E01003109,0.363199,54600,42.0,24.0,638971,700571,9.6,747423,6.7,727185,-2.7,762705,4.9,12549,2554,204,Average crime,142,96,63,17,107,931,454,112,32,14,207,200,95,84,16.0,56.0,4.27,2.83,2.78,3.96,14.73,16.72,12.83,8.61,7.25,6.21,5.18,4.31,3.28,2.12,2.03,1.35,0.91,0.63,60.0,0.4,30.7,6.5,1.0,0.9,0.5,8.1,16.7,24.1,6.0,5.3,0.3,44.2,14.2,35.0,6.6,81,95,117.0,0.9,26,50,686096,450000,1180000,415000,1712100,330000,2800000,300000,5800000,50,943,680,1204,652,1288,581,1573,431,2292,50,560,425,738,400,850,375,1000,283,1650,6b,Very Low,64.94736842105263
